@RELATION masshousingdata

@ATTRIBUTE Rm_Key REAL
@ATTRIBUTE Loan_Closed_Days_Since REAL
@ATTRIBUTE Census_Block_Order_Key REAL
@ATTRIBUTE Foa_Mgmt_Co_Dim_Key REAL
@ATTRIBUTE Owner_Key REAL
@ATTRIBUTE Is_Detail_Code_236DEC REAL
@ATTRIBUTE Is_Detail_Code_DISPA REAL
@ATTRIBUTE Is_Detail_Code_ELDER REAL
@ATTRIBUTE Is_Detail_Code_INTERN REAL
@ATTRIBUTE Is_Detail_Code_M2W REAL
@ATTRIBUTE Is_Detail_Code_M2WDEC REAL
@ATTRIBUTE Is_Detail_Code_MISC REAL
@ATTRIBUTE Is_Detail_Code_OPTION REAL
@ATTRIBUTE Is_Detail_Code_OSDEBT REAL
@ATTRIBUTE Is_Detail_Code_RAD REAL
@ATTRIBUTE Is_Detail_Code_RADDEC REAL
@ATTRIBUTE Is_Detail_Code_RDAL REAL
@ATTRIBUTE Is_Detail_Code_S8LMSA REAL
@ATTRIBUTE Is_Detail_Code_S8NCON REAL
@ATTRIBUTE Is_Detail_Code_S8SUBR REAL
@ATTRIBUTE Is_Detail_Code_SEC13A REAL
@ATTRIBUTE Is_Detail_Code_SEC236 REAL
@ATTRIBUTE Is_Detail_Code_SHARP REAL
@ATTRIBUTE Is_Detail_Code_SHRDAL REAL
@ATTRIBUTE Is_Detail_Code_SOFT REAL
@ATTRIBUTE Is_Detail_Code_TCRED4 REAL
@ATTRIBUTE Is_Detail_Code_TCRED9 REAL
@ATTRIBUTE Stmt_Days_Since REAL
@ATTRIBUTE Dsc_Ratio_Ii REAL
@ATTRIBUTE Current_Ratio REAL
@ATTRIBUTE Total_Total_Funds_Flow_Prior_To_Ce__DS REAL
@ATTRIBUTE Total_Replacement_Reserve_Reimbursements REAL
@ATTRIBUTE Total_Interest_Income_Earned_On_RR_And_Special_Escrow REAL
@ATTRIBUTE Total_Gross_Debt_Service__Mortgage REAL
@ATTRIBUTE Total_Gross_Debt_Service__Energy_Loans REAL
@ATTRIBUTE Total_Current_Assets REAL
@ATTRIBUTE Total_Current_Liabilities REAL
@ATTRIBUTE Current_Portion_Of_Mortgage_Payable REAL
@ATTRIBUTE Notes__Advances__Due_Within_1_Year REAL
@ATTRIBUTE Gross_Sf_Residential REAL
@ATTRIBUTE Gross_Sf_Residential_Communal REAL
@ATTRIBUTE Gross_Sf_Residential_Noncommunal REAL
@ATTRIBUTE Gross_Sf_Commercial REAL
@ATTRIBUTE Gross_Sf_Unfinished_Space REAL
@ATTRIBUTE Gross_Sf_Parking_Structure REAL
@ATTRIBUTE Square_Footage_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Residential_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Commercial_Net_Rentable REAL
@ATTRIBUTE Number_Of_Buildings REAL
@ATTRIBUTE Number_Of_Predominant_Stories REAL
@ATTRIBUTE Number_Of_Elevators REAL
@ATTRIBUTE Total_Gross_Sf_Land REAL
@ATTRIBUTE Total_Gross_Sf_Buildings REAL
@ATTRIBUTE Total_Rental_Units REAL
@ATTRIBUTE Low_Income_Rental_Units REAL
@ATTRIBUTE Moderate_Income_Rental_Units REAL
@ATTRIBUTE Market_Rate_Rental_Units REAL
@ATTRIBUTE Non_Revenue_Rental_Units REAL
@ATTRIBUTE Elderly_Restricted_Rental_Units REAL
@ATTRIBUTE Unrestricted_Rental_Units REAL
@ATTRIBUTE Student_Rental_Units REAL
@ATTRIBUTE Other_Restricted_Rental_Units REAL
@ATTRIBUTE Fully_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Partially_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Average_Bedroom_Density REAL
@ATTRIBUTE Studio_Rental_Units REAL
@ATTRIBUTE One_Bedroom_Rental_Units REAL
@ATTRIBUTE Two_Bedroom_Rental_Units REAL
@ATTRIBUTE Three_Bedroom_Rental_Units REAL
@ATTRIBUTE Four_Bedroom_Rental_Units REAL
@ATTRIBUTE Five_Bedroom_Rental_Units REAL
@ATTRIBUTE Six_Bedroom_Rental_Units REAL
@ATTRIBUTE Financial_Rating {1, 0}

@DATA
-0.979674,1.14839,-1.52081,0.519173,-0.191223,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,6.41946,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.130683,0.337286,-0.547338,-0.666837,-0.119148,-0.510082,-0.0838857,-0.385774,-0.388585,-0.271461,-0.103376,-0.247896,-0.0438712,-0.2457,-0.320497,-0.218732,-0.0123655,-0.283625,-0.271638,-0.322542,-0.0574466,-0.527371,-0.787609,-0.299743,-0.341433,-0.445188,-0.766511,0.435232,-0.350313,-0.279203,-0.681578,-0.0916386,0,-0.0418331,-0.278686,-0.129952,0.358917,-0.325276,-0.770914,0.242631,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.973891,1.16297,1.15904,2.9737,1.27959,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,2.08167,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.00122679,0.494029,-0.559322,-0.601402,-0.539799,-0.506637,-0.0838857,-0.374531,-0.396839,-0.285079,-0.103376,-0.408096,-0.208508,-0.390185,-0.320497,-0.218732,-0.0142671,-0.552787,-0.542409,-0.322542,0.991598,-0.527371,-0.787609,-0.480917,-0.488727,-0.661212,-0.440789,-0.361256,-0.350313,-0.279203,-0.681578,-0.323059,0,-0.0418331,-0.791298,-0.129952,1.49454,-0.325276,-0.927081,-0.463105,0.480936,-0.324857,-0.131847,-0.0989331,1
-0.962326,1.11087,1.50126,0.537698,-0.968652,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.120614,0.0776071,-0.599642,-0.61445,-0.514095,-0.533559,-0.0838857,-0.474334,-0.414424,-0.301045,-0.103376,0.376824,-0.423041,0.424864,-0.320497,-0.218732,-0.110161,-0.866373,-0.857871,-0.322542,-0.581969,-0.252264,-0.787609,-0.539016,0.275309,-0.845232,-0.718256,-0.361256,-0.350313,-0.279203,-0.681578,-0.520194,0,-0.0418331,-0.791298,-0.129952,-0.5763,-0.325276,-0.708447,-0.664744,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.956544,1.13797,-1.02403,-0.833132,-0.233247,-0.0825535,-0.058275,-0.0942219,4.37555,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.0901538,-0.203126,-0.372463,-0.178583,0.665605,-0.367598,-0.0838857,-0.260601,-0.279978,-0.200799,-0.103376,0.0570413,-0.348047,0.0941083,1.46817,-0.218732,-0.110161,0.404099,0.34303,1.49652,-0.581969,1.12327,0.53187,-0.552851,-0.000902783,0.290893,-0.585554,-0.361256,1.78247,-0.279203,-0.681578,0.696904,0,-0.0418331,-0.791298,-0.129952,-0.860205,0.911169,0.821992,-0.211057,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.944979,1.0817,-0.734241,-1.14805,-0.0231308,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.463291,-0.408998,-0.307452,0.594382,2.12216,-0.26793,-0.0838857,-0.338315,-0.26746,-0.226827,-0.103376,0.538765,1.03784,0.435118,-0.320497,-0.218732,-0.0374029,1.10356,1.12384,-0.322542,0.362171,-0.527371,-0.787609,0.768533,0.435182,0.578925,-0.38047,1.85121,-0.350313,-0.279203,-0.681578,1.00546,0,-0.0418331,-0.278686,-0.129952,1.21063,-0.325276,-0.958314,1.45246,2.20306,-0.324857,-0.131847,-0.0989331,0
-0.939196,0.911407,0.725735,-1.00912,1.02745,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,2.49129,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.272915,-0.476842,-0.467819,-0.384552,0.706024,-0.400481,-0.0838857,-0.381692,-0.279101,-0.261168,-0.103376,-0.0995075,-0.220857,-0.0773039,-0.0278056,-0.218732,-0.110161,-0.236925,-0.23846,0.00279809,-0.477064,-0.252264,-0.787609,-0.434906,-0.188478,-0.245166,-0.537299,0.52373,-0.350313,-0.279203,-0.681578,0.122639,0,-0.0418331,-0.791298,-0.129952,-0.0251899,0.256581,-0.505429,0.141811,-0.280002,-0.324857,-0.131847,-0.0989331,1
-0.927631,1.11087,1.01552,0.463599,-0.0861655,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,5.99444,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.869343,0.136093,-0.664339,-0.666837,-0.632145,-0.610612,-0.0838857,-0.515826,-0.429372,-0.311489,-0.103376,-0.546989,-0.423041,-0.507919,-0.320497,-0.218732,-0.110161,-0.911397,-0.903164,-0.322542,-0.581969,-0.527371,-0.787609,-0.529858,-0.636707,-0.949244,-0.947468,-0.272758,-0.350313,-0.279203,-0.681578,-0.631619,0,-0.0418331,-0.791298,-0.129952,0.642822,-0.325276,-0.958314,-0.614334,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.921848,1.06562,-0.863956,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,5.99444,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.275369,0.334946,-0.242557,-0.211072,0.8353,-0.343974,-0.0838857,-0.2172,-0.326846,-0.203639,-0.103376,0.171161,-0.223157,0.196234,-0.320497,-0.218732,-0.110161,0.695113,0.712952,-0.322542,1.62102,-0.527371,-0.787609,1.25988,0.0722721,0.25889,-0.501108,1.40872,-0.350313,-0.279203,-0.681578,0.662619,0,-0.0418331,-0.406839,-0.129952,0.459119,-0.325276,-0.302412,0.813941,0.440886,-0.324857,-0.131847,-0.0989331,1
-0.904501,0.815245,-0.157426,-0.231078,1.44768,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,2.49129,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.960723,-0.355191,-0.0572382,0.656129,1.31212,-0.405322,-0.0838857,-0.267973,-0.263947,-0.256433,-0.103376,-0.148399,-0.423041,-0.105459,-0.320497,-0.218732,-0.110161,-0.0706475,-0.0573872,-0.322542,0.467076,-0.802478,-0.787609,0.489714,-0.243207,-0.253167,-0.694128,0.700728,-0.350313,-0.279203,-0.681578,0.114068,0,-0.0418331,-0.406839,-0.129952,0.191914,-0.325276,-0.396112,0.0745985,-0.119805,-0.324857,-0.131847,-0.0989331,1
-0.898718,0.953086,0.60706,0.509911,-0.737524,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.189149,-0.56808,-0.645901,-0.555546,-0.527395,-0.589818,-0.0838857,-0.515551,-0.40237,-0.308201,-0.103376,-0.549887,-0.348047,-0.518714,0.00471571,-0.218732,-0.110161,-0.87503,-0.881914,0.038947,-0.581969,0.29795,-0.127869,-0.542569,-0.632389,-0.901239,-0.98366,-0.14001,-0.350313,-0.279203,-0.469173,-0.700187,0,-0.0418331,-0.663145,-0.129952,-0.910306,-0.252544,-0.770914,-0.731957,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.887153,0.836085,-0.52173,-0.240341,1.42667,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.288145,-0.537667,-0.457063,-0.407788,0.644382,-0.373489,-0.0838857,-0.405029,-0.255355,-0.26103,-0.103376,-0.236135,-0.423041,-0.194047,-0.320497,-0.218732,-0.110161,-0.288198,-0.276239,-0.322542,-0.581969,0.573057,0.53187,-0.552851,-0.329823,-0.269169,-0.525235,0.464731,-0.350313,-0.279203,0.744573,-0.708759,0,-0.0418331,-0.791298,-0.129952,-0.793403,-0.325276,0.30664,-0.547122,-0.520298,-0.324857,-0.131847,-0.0989331,0
-0.881371,1.06562,-0.209864,1.34352,-0.716513,-0.0825535,-0.058275,-0.0942219,4.37555,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.0849923,-0.514273,-0.00843197,-0.228492,-0.643889,-0.0580851,-0.0838857,-0.294285,-0.111562,-0.159153,-0.103376,0.190194,0.134265,0.177955,2.81548,-0.218732,1.21406,0.0778161,-0.0438596,2.87922,-0.581969,3.04902,1.19161,-0.519604,0.310284,-0.00513956,-0.682065,-0.361256,1.31033,-0.279203,-0.681578,0.379773,0,-0.0418331,-0.791298,-0.129952,-0.793403,0.838437,0.337874,-0.395892,-0.280002,-0.324857,-0.131847,-0.0989331,1
-0.875588,1.12308,-1.576,1.35279,-0.443362,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,7.6219,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.173919,-0.530649,-0.469455,-0.489738,-0.563664,-0.399761,2.26532,-0.463459,-0.333933,-0.274181,-0.103376,-0.0640181,-0.134464,-0.0505334,-0.320497,-0.218732,-0.110161,0.078219,0.0923694,-0.322542,0.57198,-0.527371,-0.787609,0.575539,-0.159904,-0.221163,-0.283959,0.258234,-0.350313,-0.279203,-0.681578,0.148353,0,-0.0418331,-0.791298,-0.129952,1.44444,-0.325276,-0.396112,-0.563925,0.480936,2.01467,3.66755,-0.0989331,1
-0.869806,1.07813,0.355911,-0.305177,1.34262,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.648506,0.618019,0.388505,1.44242,0.826008,-0.15032,-0.0838857,2.08062,0.00014341,-0.155096,-0.0963192,0.698955,-0.164962,0.723048,-0.320497,-0.218732,0.424543,1.20624,1.22713,-0.322542,0.991598,-0.527371,-0.787609,0.946714,0.653891,0.586926,1.19989,-0.0662609,-0.350313,-0.279203,-0.681578,1.01403,0,-0.0418331,-0.150533,-0.129952,1.47784,-0.325276,-0.489813,0.410663,2.32321,2.86541,-0.131847,-0.0989331,1
-0.852458,0.944453,0.300713,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,5.99444,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.105384,-0.408998,0.205006,1.04533,-0.259365,0.134442,-0.0838857,-0.235459,-0.159377,-0.137024,-0.103376,0.619099,-0.212158,0.647368,-0.320497,-0.218732,-0.110161,1.53823,1.56111,-0.322542,1.41122,-0.802478,-0.787609,1.49863,0.514491,1.37901,-0.0788747,2.5887,0.0567073,-0.279203,-0.681578,1.86257,0,-0.0418331,-0.791298,-0.129952,-0.342495,-0.325276,1.79023,1.31804,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.846675,0.911407,-1.49321,-0.684934,-0.359316,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.25007,0.0565521,-0.463399,-0.0146911,-0.413778,-0.429307,-0.0838857,-0.214273,-0.335208,-0.26626,-0.103376,0.0646721,1.48421,-0.0904059,-0.320497,-0.218732,-0.110161,0.0151532,0.0289266,-0.322542,0.467076,-0.527371,-0.787609,0.376216,-0.0328568,-0.221163,-0.682065,0.464731,-0.0409775,-0.279203,-0.681578,0.148353,0,-0.0418331,-0.663145,-0.129952,0.576021,-0.325276,-0.708447,0.44427,-0.039706,-0.324857,-0.131847,-0.0989331,1
-0.829328,0.967674,-0.353378,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,4.37555,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.031687,-0.371567,0.974586,2.41073,2.15243,0.573387,-0.0838857,0.557023,0.336957,0.0174641,-0.103376,2.00792,0.526884,1.97214,0.144093,-0.218732,-0.110161,3.09375,3.10402,0.193871,-0.37216,2.4988,3.17083,-0.552851,1.89583,2.69916,3.56439,-0.361256,1.0824,-0.279203,1.94315,1.79401,0,-0.0418331,2.66883,-0.129952,-0.0251899,-0.325276,1.91516,3.95615,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.817763,1.03793,0.463546,-0.749771,-1.0527,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,2.49129,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.168758,-0.240558,0.110415,0.0633505,-0.433304,-0.0332967,-0.0838857,-0.172722,-0.2193,-0.165289,-0.103376,0.288724,-0.273053,0.320174,1.53786,-0.218732,-0.110161,0.590323,0.519907,1.74311,-0.581969,4.69966,0.53187,-0.4377,0.22936,0.682936,-0.947468,1.95446,0.51257,-0.279203,-0.681578,1.11689,0,-0.0418331,-0.534992,-0.129952,-0.526199,1.27483,0.697058,0.662712,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.81198,1.04419,-1.645,-1.26846,0.481147,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,2.02923,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.237293,-0.0417047,-0.30035,-0.177245,-0.0685887,-0.371524,-0.0838857,-0.323923,-0.347806,-0.253761,-0.103376,0.0961512,0.205309,0.0755462,-0.320497,-0.218732,0.075469,0.276911,0.292249,-0.322542,-0.162351,-0.527371,-0.787609,0.15826,-0.00177971,-0.0291422,0.319231,-0.14001,-0.350313,2.66005,-0.681578,0.354059,0,-0.0418331,-0.534992,-0.129952,0.342217,-0.325276,-0.427346,0.545089,-0.039706,-0.324857,-0.131847,-0.0989331,1
-0.806198,0.923017,-0.891554,0.89893,-1.17877,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.135844,-0.460466,0.101446,0.963331,0.459076,-0.000700592,8.43409,-0.220686,-0.0827666,-0.0942327,-0.103376,0.401254,0.82751,0.318338,2.46704,-0.218732,-0.110161,1.04828,0.936787,2.77594,0.257267,0.573057,0.53187,0.220353,0.360966,0.586926,-0.0788747,1.49722,-0.350313,-0.279203,0.668714,0.251206,0,-0.0418331,1.25915,-0.129952,0.409018,-0.325276,0.431574,0.44427,0.280689,1.80199,-0.131847,-0.0989331,1
-0.800415,1.08468,0.253796,-1.13879,-1.03169,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,7.6219,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.227225,-0.558722,-0.277534,-0.168235,-0.196119,-0.222938,8.02647,-0.411751,-0.189894,-0.219309,-0.044634,0.394335,0.777864,0.31656,-0.320497,-0.218732,0.108747,0.877494,0.896424,-0.322542,2.77497,-0.527371,-0.787609,0.381238,0.292597,0.610928,-0.163321,1.64471,-0.350313,-0.279203,-0.681578,1.03975,0,-0.0418331,0.490231,-0.129952,0.642822,-0.325276,-0.0837778,0.797138,1.68242,-0.324857,-0.131847,-0.0989331,1
-0.794633,0.738435,0.215157,-0.249603,-1.47293,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,2.49129,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.379526,-0.554044,-0.529692,-0.666837,0.0071559,-0.387702,-0.0838857,-0.456598,-0.303868,-0.26008,-0.103376,-0.194578,-0.423041,-0.152087,-0.320497,-0.218732,-0.110161,-0.383472,-0.372082,-0.322542,-0.581969,0.573057,-0.787609,-0.552851,-0.288797,-0.309173,-0.706192,0.612229,-0.350313,-0.279203,0.668714,-0.708759,0,-0.0418331,0.746537,-0.129952,-0.893605,-0.325276,0.322257,-0.647941,-0.520298,-0.324857,-0.131847,-0.0989331,0
-0.777285,1.05729,0.394549,-1.26846,0.481147,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,6.41946,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.260139,-0.362209,-0.137214,0.261245,-0.181687,-0.286398,-0.0838857,-0.450955,-0.351738,-0.236887,-0.103376,0.136243,-0.176411,0.156073,-0.320497,-0.218732,-0.0710426,0.455263,0.471668,-0.322542,-0.162351,-0.527371,-0.787609,1.36756,0.0422308,0.0348649,0.186529,0.154986,-0.350313,-0.279203,-0.681578,0.422628,0,-0.0418331,-0.791298,-0.129952,0.793125,-0.325276,-0.583513,0.44427,0.921478,-0.324857,-0.131847,-0.0989331,1
-0.771502,1.03793,0.488385,-0.231078,1.44768,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,2.49129,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.0164569,0.0565521,-0.55955,-0.499349,-0.0751916,-0.527734,-0.0838857,-0.34574,-0.379484,-0.293146,-0.103376,-0.414563,-0.0616198,-0.412124,-0.320497,-0.218732,-0.0892434,-0.63935,-0.62949,-0.322542,-0.581969,0.0228428,-0.127869,-0.528057,-0.503604,-0.605206,-0.98366,0.405732,-0.350313,-0.279203,-0.681578,-0.263061,0,-0.0418331,-0.791298,-0.129952,-1.86222,1.71122,-0.614746,-0.731957,-0.520298,-0.324857,-0.131847,-0.0989331,1
-0.759937,1.03585,-1.66432,-0.231078,0.52317,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,2.08167,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.0292334,-0.280328,-0.585403,-0.506101,-0.608563,-0.53835,-0.0838857,-0.503973,-0.409958,-0.290849,-0.103376,-0.442043,-0.423041,-0.401954,-0.320497,-0.218732,0.266034,-0.686366,-0.676787,-0.322542,-0.477064,-0.527371,-0.787609,-0.256554,-0.490491,-0.757223,-0.585554,-0.361256,-0.350313,-0.279203,-0.681578,-0.425912,0,-0.0418331,-0.791298,-0.129952,1.19393,-0.325276,-0.927081,-0.429499,-0.159854,-0.112173,-0.131847,-0.0989331,1
-0.754155,1.10254,-0.53829,0.963767,0.502159,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,4.75126,-0.12941,1.7038,-0.31099,-0.600832,0.772254,1.47766,-0.581114,1.13033,-0.0838857,-0.136508,11.185,22.361,-0.103376,1.36713,-0.423041,1.42479,1.53786,-0.218732,-0.110161,2.02949,2.00492,0.865208,-0.477064,4.42455,2.51109,0.126819,1.294,2.56314,4.42092,-0.361256,-0.350313,-0.279203,1.04801,2.15399,0,-0.0418331,-0.406839,-0.129952,-0.091991,-0.325276,2.6023,2.39345,0.761281,-0.324857,-0.131847,-0.0989331,0
-0.748372,1.03793,-1.30554,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,5.99444,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,-0.242455,-0.514273,0.283169,2.72839,1.53337,0.0926567,-0.0838857,0.148887,0.351901,-0.136653,-0.103376,0.84953,-0.423041,0.90216,-0.320497,-0.218732,-0.110161,1.35786,1.37966,-0.322542,-0.477064,1.94859,1.85135,-0.552851,0.741979,0.978969,0.22272,1.85121,-0.350313,-0.279203,-0.681578,1.43402,0,-0.0418331,-0.791298,-0.129952,0.759724,-0.325276,-0.318029,1.75492,1.84261,-0.324857,-0.131847,-0.0989331,1
-0.74259,0.975415,0.0578441,-0.796083,-0.779548,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,4.03053,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,1.7038,0.0240719,-0.121246,-0.282977,-0.666837,0.911516,-0.263753,-0.0838857,0.153457,-0.169358,-0.211054,-0.103376,-0.0698932,-0.388344,-0.0298313,5.71173,-0.218732,-0.110161,0.0338269,-0.194197,5.37995,-0.581969,2.2237,1.19161,-0.500692,-0.0325338,-0.381181,-0.742384,-0.213759,0.463728,-0.279203,-0.681578,-0.0230697,0,-0.0418331,-0.791298,-0.129952,0.225315,-0.325276,-0.64598,0.242631,-0.520298,-0.324857,-0.131847,-0.0989331,1
